,name,id,lat,lon,PostalCode,City,formattedAddress,type,ZipCodeTrue,Arr,nblike,google_id,google_name,google_rating,google_nbrating,google_address,google_type,google_lat,google_lon,distance,cluster_labels,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,6th Most Common Venue,7th Most Common Venue,8th Most Common Venue,9th Most Common Venue,10th Most Common Venue,marker_color
102,Platine Hotel,4e5e27843151819897b3141e,48.847608721057995,2.2832061055911503,75015,Paris,"['20 rue Ingénieur Robert Keller', '75015 Paris', 'France']",Hotel,75015,15,21,ChIJB7CbigVw5kcReP-eWZofVRM,Platine Hôtel,4.3,387.0,"20 Rue de l'Ingénieur Robert Keller, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8473459,2.2832407999999997,0.02933819952347812,0,Clothing Store,Lebanese Restaurant,Hotel,Furniture / Home Store,Asian Restaurant,Department Store,Miscellaneous Shop,Shopping Mall,Thai Restaurant,Korean Restaurant,red
103,Hotel Mirabeau Eiffel,53695a6211d247e4230c8f9e,48.844073958332274,2.279676125025038,75015,,"['35 rue Sébastien Mercier', '75015', 'France']",Hotel,75015,15,5,ChIJf-WWEQlw5kcRK9lFv-BqS28,Hôtel Mirabeau Eiffel Paris,3.6,183.0,"35 Rue Sébastien Mercier, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8440761,2.2796837000000005,0.0006048659725493413,0,Japanese Restaurant,Bakery,Middle Eastern Restaurant,French Restaurant,Sushi Restaurant,Italian Restaurant,American Restaurant,Frozen Yogurt Shop,Exhibit,Fabric Shop,red
104,Hôtel Ribera,505b5c34e4b00f840bb518f6,48.850463,2.270494,75016,Paris,"['66 rue Jean de la Fontaine (Rue Ribéra)', '75016 Paris', 'France']",Hotel,75016,16,1,ChIJW5-q1q565kcR5RUVxasHlAw,HOTEL RIBERA,2.7,72.0,"66 Rue Jean de la Fontaine, 75016 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8505175,2.2706362,0.012068385137646282,0,Italian Restaurant,Gym / Fitness Center,Supermarket,Bistro,Bus Stop,Tennis Stadium,Grocery Store,French Restaurant,Dance Studio,Cosmetics Shop,red
106,Hôtel Félicien Paris,4bd5e907cfa7b713daa926da,48.84944074823388,2.274378563943017,75016,Paris,"['21 rue Félicien David', '75016 Paris', 'France']",Hotel,75016,16,14,ChIJRU_9Wqh65kcRfiMNrCG5Kn0,Hôtel Félicien,4.1,232.0,"21 Rue Félicien David, 75016 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84932999999999,2.2743672999999998,0.012343672442295906,1,Italian Restaurant,Hotel,Bistro,Bus Stop,Grocery Store,Sandwich Place,Persian Restaurant,French Restaurant,Ethiopian Restaurant,Fabric Shop,blue
113,Hôtel Eiffel Kennedy,4adcda01f964a520563121e3,48.85281949945198,2.276093441016564,75016,Paris,"['12 rue de Boulainvilliers', '75016 Paris', 'France']",Hotel,75016,16,3,ChIJkzEBAKp65kcR40fXc8940pM,Hôtel Eiffel Kennedy,4.0,122.0,"12 Rue de Boulainvilliers, 75016 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8529885,2.2759167000000002,0.022835261816851117,0,French Restaurant,Japanese Restaurant,Hotel,Recording Studio,Radio Station,Bistro,Asian Restaurant,Convenience Store,Hotel Bar,Falafel Restaurant,red
114,Hôtel Square,4f416487e4b0740e7bcbe518,48.851521903639814,2.277560234069824,75016,Paris,"['3 rue de Boulainvilliers', '75016 Paris', 'France']",Hotel,75016,16,0,ChIJddXmQAdw5kcRQ5LWkw0p0Fw,Hotel Square,3.7,54.0,"3 Rue de Boulainvilliers, 75016 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.85158200000001,2.2776085999999998,0.0075672543785077,0,French Restaurant,Italian Restaurant,Hotel,Auto Workshop,Radio Station,Recording Studio,Restaurant,Music Venue,Brasserie,Bistro,red
118,Hôtel Brach,5bd97fb41fa763002cbcf8ba,48.861217475473325,2.2750818729400635,75116,Paris,"['1-7 rue Jean Richepin', '75116 Paris', 'France']",Hotel,75116,16,11,ChIJ70mPt1Vl5kcRTwF6NCOWUYs,Brach Paris,4.2,171.0,"1-7 Rue Jean Richepin, 75016 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.861270000000005,2.2753400000000004,0.019820272306541216,1,Bakery,Hotel,Supermarket,Pizza Place,French Restaurant,Cultural Center,Flea Market,Exhibit,Fabric Shop,Falafel Restaurant,blue
120,Hotel Passy Eiffel,4e217006aeb70263952f9652,48.858403549218046,2.2835683435149656,75116,Paris,"['10 rue de Passy', '75116 Paris', 'France']",Hotel,75116,16,25,ChIJyUfL5f1v5kcRnuBBb6j5kok,Hôtel Passy Eiffel,4.5,370.0,"10 Rue de Passy, 75016 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.85842,2.28348,0.0067357553157297865,0,French Restaurant,Hotel,Japanese Restaurant,Plaza,Korean Restaurant,Movie Theater,Supermarket,Electronics Store,Bar,Bakery,red
122,Hôtel Villa Nicolo,4bb65760941ad13a3b461fe3,48.85811715065571,2.2805726094366405,75016,Paris,"['3 rue Nicolo', '75016 Paris', 'France']",Hotel,75116,16,9,ChIJiS1ZMP5v5kcRCE-IqAHfZd4,Villa Nicolo,4.5,133.0,"3 Rue Nicolo, 75116 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8581843,2.2806669999999998,0.010185141029830177,1,Hotel,French Restaurant,Japanese Restaurant,Cosmetics Shop,Supermarket,Coffee Shop,Clothing Store,Dessert Shop,Movie Theater,Shopping Mall,blue
123,Hôtel Eiffel Trocadéro,4fdc0fd0e4b019d606a58ac4,48.86134612640864,2.2863359386966704,75016,Paris,"['35 rue Benjamin Franklin', '75016 Paris', 'France']",Hotel,75116,16,12,ChIJG4VFRuNv5kcR5jfjnphdgi4,Hôtel Eiffel Trocadéro,4.2,191.0,"35 Rue Benjamin Franklin, 75116 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.861354,2.2863597999999996,0.001957556751294231,0,Museum,Grocery Store,Plaza,Hotel,French Restaurant,Outdoor Sculpture,Food Court,Fast Food Restaurant,English Restaurant,Ethiopian Restaurant,red
124,Hotel La Maison FL,4b3071e3f964a520a6f924e3,48.858805268699896,2.2840728679739364,75116,Paris,"['6 rue de la Tour', '75116 Paris', 'France']",Hotel,75116,16,17,ChIJM9Cswf1v5kcRR4V1SM3UA3I,Hotel Maison FL,4.5,214.0,"6 Rue de la Tour, 75116 Paris, France","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.858830299999994,2.2841252,0.004742851764180803,0,Hotel,Japanese Restaurant,French Restaurant,Plaza,Korean Restaurant,Museum,Movie Theater,Supermarket,Grocery Store,Bakery,red
125,Hôtel Hameau de Passy,4adcda02f964a520843121e3,48.858105916229384,2.2793794307770523,75016,Paris,"['48 rue de Passy', '75016 Paris', 'France']",Hotel,75116,16,9,ChIJYwTA1P9v5kcRC4J4fdBRpdI,Hôtel Hameau de Passy,4.1,196.0,"48 Rue de Passy, 75016 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.857826,2.2796790000000002,0.03810790972195336,0,Hotel,French Restaurant,Italian Restaurant,Supermarket,Cosmetics Shop,Clothing Store,Coffee Shop,Market,Bar,Greek Restaurant,red
129,Hôtel Gavarni,4b6adc71f964a520f3e32be3,48.85864106682313,2.2826705257207704,75116,Paris,"['5 rue Gavarni', '75116 Paris', 'France']",Hotel,75116,16,6,ChIJ7y7ECv5v5kcRu3fGyFQMm2k,Hôtel Gavarni,4.0,109.0,"5 Rue Gavarni, 75116 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8586912,2.2827318,0.007162291180616659,1,Hotel,French Restaurant,Japanese Restaurant,Bakery,Creperie,Plaza,Chinese Restaurant,Electronics Store,Movie Theater,Supermarket,blue
131,Hôtel Beauséjour Ranelagh,4e84be062fb6611bdfd705b1,48.85566601728689,2.269903463634485,75016,Paris,"['99 rue du Ranelagh', '75016 Paris', 'France']",Hotel,75016,16,0,ChIJdwA186x65kcRc6oiFji2HPI,Hotel Beauséjour Ranelagh,3.9,74.0,"99 Rue du Ranelagh, 75016 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8555948,2.2697048,0.016590901416290715,0,French Restaurant,Bakery,Supermarket,Asian Restaurant,Café,Bike Rental / Bike Share,Sushi Restaurant,Cheese Shop,Chinese Restaurant,Women's Store,red
133,Hôtel Les Hauts de Passy,4c41df88d7fad13a912c08da,48.85725052711771,2.2783760562843622,75016,Paris,"[""37 rue de l'Annonciation"", '75016 Paris', 'France']",Hotel,75016,16,14,ChIJPfQyGQBw5kcRM6kOzk6FHBM,Les Hauts de Passy,3.6,154.0,"37 Rue de l'Annonciation, 75016 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.85726,2.2783159,0.004538267907760264,0,Hotel,Italian Restaurant,Coffee Shop,French Restaurant,Seafood Restaurant,Clothing Store,Cosmetics Shop,Food & Drink Shop,Dessert Shop,Plaza,red
138,Saint James Paris,4bf0e73e6f8aa5933c5fc23c,48.87050892029931,2.2798562049865723,75116,Paris,"['43 avenue Bugeaud (Place Chancelier Adenauer)', '75116 Paris', 'France']",Hotel,75016,16,89,ChIJ6dh8OfZv5kcRRLsOW4C6VYY,Saint James Paris,4.7,516.0,"5 Place du Chancelier Adenauer, 75116 Paris, France","['spa', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.8704726,2.2797462000000004,0.009024458783888457,1,Café,Hotel Bar,Hotel,Athletics & Sports,Women's Store,Fast Food Restaurant,English Restaurant,Ethiopian Restaurant,Exhibit,Fabric Shop,blue
139,Citadines Trocadéro Paris,4b792e43f964a5200eee2ee3,48.866380355901406,2.285708748929189,75116,Paris,"['29 bis rue Saint-Didier (Avenue Raymond Poincaré)', '75116 Paris', 'France']",Hotel,75016,16,24,ChIJj-ekfvdv5kcR5XV3ZiuxRcg,Citadines Trocadéro Paris (Apart hotel Paris),4.2,242.0,"29 Rue Saint-Didier, 75116 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.866337200000004,2.2855789,0.010667251310308608,1,Hotel,French Restaurant,Italian Restaurant,Japanese Restaurant,Café,Vietnamese Restaurant,Shopping Mall,Burger Joint,Supermarket,Sushi Restaurant,blue
140,Hôtel Villa Glamour,4e6e669a14955284baace1d6,48.86452048155208,2.2779796735349978,75116,Paris,"['85 rue de la Pompe', '75116 Paris', 'France']",Hotel,75016,16,1,ChIJiU43g_hv5kcRyIHJeHFx6lg,Hôtel Villa Glamour,4.5,55.0,"85 Rue de la Pompe, 75116 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.86459439999999,2.2778915,0.010460610062665264,0,Bar,Garden,Women's Store,Fish Market,Ethiopian Restaurant,Exhibit,Fabric Shop,Falafel Restaurant,Farmers Market,Fast Food Restaurant,red
144,Hotel Longchamp Elysees,4ca8fe9476d3a09333971b6b,48.865254661298465,2.285673991462768,75116,Paris,"['68 rue de Longchamp', '75116 Paris', 'France']",Hotel,75016,16,5,ChIJV4okUvpv5kcRMKjF-o7rRzE,Hôtel Longchamp Elysées,4.1,119.0,"68 Rue de Longchamp, 75116 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.86533289999999,2.2856577999999996,0.008781425141434814,1,Hotel,French Restaurant,Italian Restaurant,Burger Joint,Boutique,Outlet Store,Plaza,Café,Japanese Restaurant,Vietnamese Restaurant,blue
145,Hotel Plaza Tour Eiffel,4b8d9b94f964a520f40333e3,48.86448523514374,2.282248633604092,75016,Paris,"['32 rue Greuze', '75016 Paris', 'France']",Hotel,75016,16,11,ChIJlbnocflv5kcRrtes34XwpRg,Plaza Tour Eiffel Hotel,4.3,157.0,"32 Rue Greuze, 75116 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8645308,2.2823013999999997,0.006376847051983873,1,Italian Restaurant,Hotel,Plaza,Diner,Bakery,Health Food Store,Japanese Restaurant,Ice Cream Shop,Farmers Market,Electronics Store,blue
155,Le Metropolitan Hotel,5798c09a498e1f4c15d299fe,48.86565948000313,2.2830449190423185,75116,Paris,"['10 place de Mexico', '75116 Paris', 'France']",Hotel,75016,16,21,ChIJNdKPhvlv5kcRaoBSEjKEcK4,"Le Metropolitan, a Tribute Portfolio Hotel, Paris",4.3,233.0,"10 Place de Mexico, 75116 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.86569420000001,2.2829813999999997,0.006051980089774254,1,Italian Restaurant,Hotel,Japanese Restaurant,Supermarket,Bakery,Sushi Restaurant,Diner,Plaza,Shopping Mall,American Restaurant,blue
161,Hyatt Regency Paris Etoile,4adcda04f964a520033221e3,48.880595161115416,2.28453066728758,75017,Paris,"['3 Place Du Generale Koenig', '75017 Paris', 'France']",Hotel,75017,17,408,ChIJT0BJgYtv5kcRJH8RHq52HUU,Hyatt Regency Paris Etoile,4.2,2523.0,"3 Place du Général Kœnig, 75017 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.88046139999999,2.2844977,0.015070479477045286,1,Italian Restaurant,French Restaurant,Hotel,Lounge,Hotel Bar,Asian Restaurant,Salad Place,Café,Shopping Mall,Tea Room,blue
164,Hotel Les Jardins de la Villa Paris,4be06c474c55b651c46deab7,48.880186,2.285932,75017,Paris,"['5 Rue Belidor', '75017 Paris', 'France']",Hotel,75017,17,21,ChIJGZY6Xoxv5kcRDctK5e6026w,Les Jardins de la Villa & SPA,4.5,161.0,"5 Rue Belidor, 75017 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8801757,2.2859534,0.0019431314550343976,0,French Restaurant,Italian Restaurant,Hotel,Lounge,Salad Place,Hotel Bar,Asian Restaurant,Seafood Restaurant,Café,Tea Room,red
165,Hotel Villa des Ternes,4bb19d49f964a5200f9c3ce3,48.880547176386,2.285831374851192,75017,Paris,"['97 avenue des Ternes', '75017 Paris', 'France']",Hotel,75017,17,17,ChIJQSXWZoxv5kcRVD3aN5sqEEM,Hôtel La Villa des Ternes,4.3,169.0,"97 Avenue des Ternes, 75017 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.880407700000006,2.2858642000000002,0.015696554511014153,1,Italian Restaurant,French Restaurant,Hotel,Lounge,Hotel Bar,Salad Place,Asian Restaurant,Pub,Café,Tea Room,blue
166,Hotel Residence Foch,4bb51c096edc76b031442f1c,48.87424610014698,2.2811502090041644,,,['France'],Bed & Breakfast,75116,16,17,ChIJKZWJs_Vv5kcRNgG72GpZzEY,Foch hotel,4.5,213.0,"10 Rue Marbeau, 75116 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.874234,2.281102,0.0037837699261574057,0,French Restaurant,Bed & Breakfast,Bike Rental / Bike Share,Food Truck,Food Service,Exhibit,Fabric Shop,Falafel Restaurant,Fountain,Farmers Market,red
168,Hôtel La Villa Maillot,4b799843f964a52025042fe3,48.8755456231535,2.2836300730705257,75116,Paris,"['143 avenue Malakoff', '75116 Paris', 'France']",Hotel,75116,16,29,ChIJLftUhPRv5kcRfOGxU3o9I4E,La Villa Maillot - Arc de Triomphe,4.5,65.0,"143 Avenue de Malakoff, 75116 Paris, France","['spa', 'university', 'place_of_worship', 'bar', 'lodging', 'point_of_interest', 'establishment']",48.87556070000001,2.2836707,0.003419420358255713,1,French Restaurant,Hotel,Massage Studio,Grocery Store,Seafood Restaurant,Italian Restaurant,Cupcake Shop,Fish Market,Ethiopian Restaurant,Exhibit,blue
170,L'Adresse Hôtel,4bedadcf4daaa5930d0d8f61,48.87801880262861,2.2853386402130127,75017,Paris,"['22 rue du Débarcadère', '75017 Paris', 'France']",Hotel,75017,17,5,ChIJqV4OsYxv5kcRtAwQ-rZR_PI,L'Adresse,3.5,105.0,"22 Rue du Débarcadère, 75017 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.878043700000006,2.2853258,0.002924575980866972,0,French Restaurant,Hotel,Italian Restaurant,Japanese Restaurant,Fast Food Restaurant,Lebanese Restaurant,Tea Room,Lyonese Bouchon,Bistro,Steakhouse,red
180,Hôtel Fertel Maillot,4c3372bd452620a1e39b230f,48.87816634149888,2.284956517593297,75017,Paris,"['269, bld Pereire', '75017 Paris', 'France']",Hotel,75017,17,3,ChIJNUkbr4xv5kcRhTqZsSMsvAQ,Fertel Maillot,3.8,133.0,"269 Boulevard Pereire, 75017 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.878138899999996,2.2852914,0.02475250361561461,0,French Restaurant,Hotel,Italian Restaurant,Japanese Restaurant,Pharmacy,Seafood Restaurant,Park,Sandwich Place,Tea Room,Steakhouse,red
184,Hôtel Saint-Cyr Étoile,4ea902020aaff9d3d54fe3ac,48.8804285796649,2.2855579841416334,75017,Paris,"['101 avenue des Ternes', '75017 Paris', 'France']",Hotel,75017,17,0,ChIJlVBAZIxv5kcRMP-3OeKWf8c,Hôtel Saint Cyr Etoile,4.0,78.0,"101 Avenue des Ternes, 75017 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.880476200000004,2.2855796,0.005527971328597369,0,Italian Restaurant,French Restaurant,Hotel,Lounge,Salad Place,Hotel Bar,Japanese Restaurant,Asian Restaurant,Pizza Place,Café,red
213,Mercure Paris Vaugirard Porte de Versailles Hotel,4bc38baeabf49521aae9c393,48.833092671655685,2.288031578063965,75015,Paris,"['69 boulevard Victor', '75015 Paris', 'France']",Hotel,75015,15,29,ChIJc2p0WHBw5kcRFIJOsnY0-U0,Mercure Paris Vaugirard Porte de Versailles Hotel,4.2,429.0,"69 Boulevard Victor, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.833073600000006,2.2881026,0.005628987536577837,1,Hotel,Italian Restaurant,Bike Rental / Bike Share,Japanese Restaurant,Restaurant,Bistro,Gym / Fitness Center,Sandwich Place,BBQ Joint,Trail,blue
215,Hotel Novotel Suites Paris Expo Porte de Versailles,5747d96938fad4925e23a482,48.8276470993447,2.3046764288829595,75014,Paris,"['4  boulevard Brune', '75014 Paris', 'France']",Hotel,75014,14,13,ChIJG5F4M0Vw5kcRKjkGyJPXIG4,Hôtel Novotel Suites Paris Expo Porte de Versailles,4.4,545.0,"4 Boulevard Brune, 75014 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8276127,2.3046676,0.003879964331639608,0,Food & Drink Shop,Restaurant,Grocery Store,Café,Metro Station,Salad Place,Tram Station,Bus Stop,Bus Station,Hotel,red
216,Hôtel Home Moderne,4d8a7adb6ce6a35dc2c06142,48.83281551454974,2.3035719283953924,75015,Paris,"['61 Rue Brancion', '75015 Paris', 'France']",Hotel,75015,15,20,ChIJEVwysUZw5kcR5-70FPEwh50,Hôtel Home Moderne Paris,4.3,301.0,"61 Rue Brancion, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.83280850000001,2.3037272,0.011426138977474487,0,French Restaurant,Hotel,Burger Joint,Pizza Place,Bakery,Sports Bar,Creperie,Flea Market,Exhibit,Fabric Shop,red
217,Ibis Brancion Parc des Expositions,4d77f21378d5a09369648772,48.830243746462656,2.3019920465579657,75015,Paris,"['105 rue Brancion', '75015 Paris', 'France']",Hotel,75015,15,6,ChIJjRzJlkNw5kcRk6A6DgO5j9U,Hotel ibis Paris Porte de Brancion Parc des Expositions,4.0,265.0,"105 Rue Brancion, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8302644,2.3020387,0.004124076990306563,1,Hotel,French Restaurant,Park,Fast Food Restaurant,Theater,Used Bookstore,Bakery,Comfort Food Restaurant,Fondue Restaurant,Falafel Restaurant,blue
219,Hôtel Clarisse,4adcda02f964a520733121e3,48.8289152203347,2.300480374024016,75015,Paris,"['159 Boul. Lefebvre', '75015 Paris', 'France']",Hotel,75015,15,0,ChIJi2_5BENw5kcRE7Q67kcP-rE,Hôtel Clarisse,4.0,204.0,"159 Boulevard Lefebvre, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.829004299999994,2.3004728,0.009921827379903155,1,Hotel,Grocery Store,Moroccan Restaurant,Fast Food Restaurant,Women's Store,Fish Market,Ethiopian Restaurant,Exhibit,Fabric Shop,Falafel Restaurant,blue
221,Hôtel Terminus Vaugirard,4adcda01f964a520173121e3,48.83318745155758,2.289104088742502,75015,Paris,"['403 rue de Vaugirard', '75015 Paris', 'France']",Hotel,75015,15,9,ChIJK89My21w5kcR1Q91NYFX9qg,Hôtel Paris Vaugirard,4.0,504.0,"403 Rue de Vaugirard, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8331297,2.2892285,0.011165669515357083,1,Hotel,Italian Restaurant,BBQ Joint,Gym / Fitness Center,Gym,French Restaurant,Plaza,Creperie,Restaurant,Sandwich Place,blue
230,Novotel Paris Vaugirard Montparnasse,4b6a1fb3f964a520f0c82be3,48.839982442353495,2.3030146922712422,75015,Paris,"['257 rue de Vaugirard', '75015 Paris', 'France']",Hotel,75015,15,59,ChIJ27fv3D5w5kcR5ID1JGL_iK0,Hotel Novotel Paris Vaugirard Montparnasse,3.9,1089.0,"257 Rue de Vaugirard, 75015 Paris, France","['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",48.8399755,2.3030742,0.004435919218471473,0,Bar,French Restaurant,Hotel,Pizza Place,Mobile Phone Shop,Supermarket,Bistro,Gastropub,Park,Lebanese Restaurant,red
231,Hotel Val Girard,4c5bc6877f661b8dc3d2461c,48.840814183512286,2.2993932791803484,75015,Paris,"['14 rue Pétel', '75015 Paris', 'France']",Hotel,75015,15,10,ChIJk5mjafFt5kcRG8UDtPEtNbk,Hotel Val Girard,4.3,189.0,"14 Rue Pétel, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.840811200000005,2.2992217999999998,0.012591749316957812,0,French Restaurant,Hotel,Lebanese Restaurant,Coffee Shop,Restaurant,Seafood Restaurant,Park,Fountain,Mobile Phone Shop,Supermarket,red
232,Vice Versa Hotel,4fead430582f627100c18b8f,48.83635517979559,2.289650748192184,75015,Paris,"['213 rue de la Croix-Nivert', '75015 Paris', 'France']",Hotel,75015,15,20,ChIJ_exf2Gxw5kcRIjHF2HQ4Szw,Vice Versa,4.2,327.0,"213 Rue de la Croix Nivert, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8363819,2.2897792999999997,0.009893898362172589,0,French Restaurant,Thai Restaurant,Basque Restaurant,Baby Store,Cocktail Bar,Hotel,Park,Fish & Chips Shop,Exhibit,Fabric Shop,red
233,Pavillon Porte de Versailles,50930dade4b0a40e1b004c49,48.83371807921364,2.2868863294653368,,Paris,"['37 Rue Du Hameau', 'Paris', 'France']",Hotel,75015,15,5,ChIJTXrFjW1w5kcRujufEF99gRo,Pavillon Porte de Versailles,3.2,221.0,"37 Rue du Hameau, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8337075,2.2870086,0.00905326754201561,1,Hotel,Japanese Restaurant,Bike Rental / Bike Share,Italian Restaurant,Gym / Fitness Center,Comedy Club,Gym,Sandwich Place,Bistro,Plaza,blue
234,Mercure Paris-Convention Parc des Expositions,4c49de621b430f47f0f220c4,48.83849838479145,2.290430018715686,75015,Paris,"['6 rue Saint-Lambert', '75015 Paris', 'France']",Hotel,75015,15,12,ChIJE5FoPRNw5kcRLuqrJetkv1c,Hotel Mercure Paris 15 Porte de Versailles,4.0,267.0,"6 Rue Saint-Lambert, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.838364399999996,2.2905425,0.017034923834861437,1,Hotel,Bakery,Women's Store,Fish & Chips Shop,English Restaurant,Ethiopian Restaurant,Exhibit,Fabric Shop,Falafel Restaurant,Farmers Market,blue
238,Hôtel Abaca Messidor,4bd72e9c304fce72a62f33ab,48.836877839698246,2.295576790329505,75015,Paris,"['330 rue de Vaugirard', '75015 Paris', 'France']",Hotel,75015,15,5,ChIJPfZ91Gpw5kcReWuYXK6e4LM,Quality Hôtel Abaca Messidor,3.8,316.0,"330 Rue de Vaugirard, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8368577,2.2955071,0.0055847610894677185,1,Hotel,Italian Restaurant,Women's Store,Sushi Restaurant,Bistro,Falafel Restaurant,Wine Shop,Multiplex,Pharmacy,Pizza Place,blue
239,Ibis Convention,4bf046bdd4e4d13a4f1a16a7,48.83588519044496,2.294920619843942,75015,Paris,"['5 rue Eugène Gibez', '75015 Paris', 'France']",Hotel,75015,15,10,ChIJHcU-IGtw5kcR1TwJTAaNJyU,Hotel ibis Paris Convention 15ème,3.9,243.0,"5 Rue Eugène Gibez, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.83590220000001,2.294959099999999,0.00339972306907789,0,French Restaurant,Hotel,Italian Restaurant,Women's Store,Supermarket,Bistro,Café,Coffee Shop,Pharmacy,Pizza Place,red
240,Hôtel de la Paix,4adcda01f964a520323121e3,48.83869011397575,2.288680750958064,75015,Paris,"['43 rue Duranton', '75015 Paris', 'France']",Hotel,75015,15,13,ChIJAQHjkRJw5kcRmdcv4F2hPaQ,Hotel De La Paix Paris,4.0,206.0,"43 Rue Duranton, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8387115,2.2887847999999997,0.007999709063457976,1,Hotel,French Restaurant,Café,Bistro,Italian Restaurant,Noodle House,Modern European Restaurant,Bubble Tea Shop,Southwestern French Restaurant,Yoga Studio,blue
241,Ibis Styles Paris XV Lecourbe,4c72e19157b6a143acb5c6cc,48.83873562241902,2.289460568186736,75015,Paris,"['192 rue de la Croix-Nivert', '75015 Paris', 'France']",Hotel,75015,15,14,ChIJiSts4RJw5kcR-XgwUij76AA,Hôtel ibis Styles Paris 15 Lecourbe,4.0,254.0,"192 Rue de la Croix Nivert, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8388164,2.2893953999999996,0.010177400621377092,1,Hotel,Bakery,Women's Store,Fish & Chips Shop,English Restaurant,Ethiopian Restaurant,Exhibit,Fabric Shop,Falafel Restaurant,Farmers Market,blue
242,Hôtel Delos Vaugirard,4adcda02f964a520823121e3,48.84134355379041,2.3026975006312758,75015,Paris,"['7 rue du Général Beuret', '75015 Paris', 'France']",Hotel,75015,15,2,ChIJ3es3oz5w5kcR9EQzxS_q1f0,Hôtel Delos Vaugirard Paris,3.6,212.0,"7 Rue du Général Beuret, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.8413169,2.3028805,0.013756012969460956,0,French Restaurant,Bar,Hotel,Park,Gastropub,Bakery,Food,Farmers Market,Food Truck,Ethiopian Restaurant,red
244,Hôtel Convention Montparnasse,4c42347c520fa593dae1caac,48.83718936432884,2.2969219585733227,75015,Paris,"['41 rue Alain Chartier', '75015 Paris', 'France']",Hotel,75015,15,2,ChIJNWFcTBVw5kcR9nbK0ysmBKc,Hôtel Convention Montparnasse,4.1,267.0,"41 Rue Alain Chartier, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.83721740000001,2.2972107000000004,0.02142456490132975,0,Hotel,Women's Store,Wine Shop,Sandwich Place,Plaza,Pharmacy,Multiplex,Lebanese Restaurant,Korean Restaurant,Italian Restaurant,red
250,Hotel Carladez Cambronne Paris,4bc8e70a762beee1e6ab3d38,48.84206034488629,2.303152411747827,,Paris,"['3 Place Du General Beuret', 'Paris', 'France']",Hotel,75015,15,2,ChIJFcM8HTxw5kcRa9jC6XlqtYY,Hôtel Carladez Cambronne,3.9,149.0,"3 Place du Général Beuret, 75015 Paris, France","['lodging', 'point_of_interest', 'establishment']",48.84211310000001,2.3032713,0.010515432243699992,0,French Restaurant,Bar,Italian Restaurant,Hotel,Bakery,Food & Drink Shop,Food,Food Truck,Food Service,English Restaurant,red
