,Hostel,Hostel_lat,Hostel_lon,Venue,Venue_lat,Venue_lon,Venue_cat
199,Hôtel Beaugrenelle Saint-Charles,48.847260910853535,2.285866829019482,McDonald's,48.84695355229424,2.285158325323115,Fast Food Restaurant
200,Hôtel Beaugrenelle Saint-Charles,48.847260910853535,2.285866829019482,L'epopée,48.8467402,2.287879,French Restaurant
201,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,Boulangerie Convention,48.84550903815745,2.278273350180652,Bakery
202,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,Café Régalia,48.84595,2.277584,French Restaurant
203,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,Hotel
204,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,Artgens,48.84652700656692,2.279185214040058,Korean Restaurant
205,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,RER Javel [C],48.84653397055979,2.2772008180618286,Train Station
206,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,La Pieta,48.84640884399414,2.2785983085632324,Italian Restaurant
207,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,Les quatre Saisons,48.84667720038677,2.279975087648132,Korean Restaurant
208,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,Himeji-Jõ,48.84495932477431,2.279479148144222,Japanese Restaurant
209,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,L'Apollinaire,48.84585419218708,2.277488962569373,French Restaurant
210,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,Rond Point du Pont Mirabeau,48.845921,2.277272,Plaza
211,Mercure Paris Plaza Pont Mirabeau,48.84640116077214,2.278825610534685,Le Paquebot,48.8468396249716,2.2776882080788994,Boat or Ferry
212,Platine Hotel,48.847608721057995,2.2832061055911503,Pathé Beaugrenelle,48.84922038550089,2.2825169563293457,Multiplex
213,Platine Hotel,48.847608721057995,2.2832061055911503,Beaugrenelle,48.84837599834368,2.2822916507720947,Shopping Mall
214,Platine Hotel,48.847608721057995,2.2832061055911503,Monoprix,48.84824,2.2833,Supermarket
215,Platine Hotel,48.847608721057995,2.2832061055911503,Boulanger,48.84639297534639,2.285131498286843,Department Store
216,Platine Hotel,48.847608721057995,2.2832061055911503,Les Délices d'Orient,48.846340926038685,2.2830161835989236,Gourmet Shop
217,Platine Hotel,48.847608721057995,2.2832061055911503,Uniqlo,48.84768656965549,2.2835013270378113,Clothing Store
218,Platine Hotel,48.847608721057995,2.2832061055911503,ECLECTIC,48.849017843821855,2.281996796148564,Gastropub
219,Platine Hotel,48.847608721057995,2.2832061055911503,Platine Hotel,48.847608721058,2.2832061055911503,Hotel
220,Platine Hotel,48.847608721057995,2.2832061055911503,Muji,48.848684748171785,2.282871555005066,Miscellaneous Shop
221,Platine Hotel,48.847608721057995,2.2832061055911503,Restaurant Téhéran,48.847798920905774,2.285140190891443,Restaurant
222,Platine Hotel,48.847608721057995,2.2832061055911503,Zara,48.84884707411352,2.2823615811650635,Clothing Store
223,Platine Hotel,48.847608721057995,2.2832061055911503,Häagen-Dazs,48.84885175657157,2.282472019311448,Ice Cream Shop
224,Platine Hotel,48.847608721057995,2.2832061055911503,Chipotle Mexican Grill,48.84907,2.28195,Mexican Restaurant
225,Platine Hotel,48.847608721057995,2.2832061055911503,Piscine Keller,48.84779877589404,2.2825221584822435,Pool
226,Platine Hotel,48.847608721057995,2.2832061055911503,Ladurée Picnic,48.84834632342933,2.2832678888604794,Dessert Shop
227,Platine Hotel,48.847608721057995,2.2832061055911503,Nature & Découvertes,48.84760296379321,2.2839558306053678,Miscellaneous Shop
228,Platine Hotel,48.847608721057995,2.2832061055911503,Cojean,48.848654,2.282826,Salad Place
229,Platine Hotel,48.847608721057995,2.2832061055911503,La Grande Récré,48.8475455258463,2.284240330457252,Toy / Game Store
230,Platine Hotel,48.847608721057995,2.2832061055911503,Hema,48.84754570466117,2.284306705938475,Furniture / Home Store
231,Platine Hotel,48.847608721057995,2.2832061055911503,La Mousson,48.84647198036447,2.28282200879409,Asian Restaurant
232,Platine Hotel,48.847608721057995,2.2832061055911503,Sephora,48.84882902361427,2.2824830646955383,Perfume Shop
233,Platine Hotel,48.847608721057995,2.2832061055911503,Hôtel Beaugrenelle Saint-Charles,48.84726091085354,2.285866829019482,Hotel
234,Platine Hotel,48.847608721057995,2.2832061055911503,Akasaka,48.847604,2.285918,Korean Restaurant
235,Platine Hotel,48.847608721057995,2.2832061055911503,Le Palais de Shah Jahan,48.84666458802294,2.2831767797470093,Indian Restaurant
236,Platine Hotel,48.847608721057995,2.2832061055911503,Kim Anh,48.846546,2.283373,Vietnamese Restaurant
237,Platine Hotel,48.847608721057995,2.2832061055911503,Bowling du Front de Seine,48.848975690070866,2.2847134741913675,Bowling Alley
238,Platine Hotel,48.847608721057995,2.2832061055911503,Sawadee,48.84649237114563,2.2833575660964702,Thai Restaurant
239,Platine Hotel,48.847608721057995,2.2832061055911503,Hollister Co.,48.848168,2.282447,Clothing Store
240,Platine Hotel,48.847608721057995,2.2832061055911503,Maisons du Monde,48.84793517053617,2.28299674485595,Furniture / Home Store
241,Platine Hotel,48.847608721057995,2.2832061055911503,Nike Store,48.848341,2.282238,Sporting Goods Shop
242,Platine Hotel,48.847608721057995,2.2832061055911503,Café Beaugrenelle,48.84670341739022,2.2854612978798405,Café
243,Platine Hotel,48.847608721057995,2.2832061055911503,EXKi,48.84756980535031,2.283923589903596,Sandwich Place
244,Platine Hotel,48.847608721057995,2.2832061055911503,Boutique Orange,48.84782597929906,2.2810461312629875,Mobile Phone Shop
245,Platine Hotel,48.847608721057995,2.2832061055911503,DARTY Beaugrenelle,48.84874745968938,2.2826780032610956,Electronics Store
246,Platine Hotel,48.847608721057995,2.2832061055911503,Place Charles Michels,48.847887859833854,2.284783079759347,Plaza
247,Platine Hotel,48.847608721057995,2.2832061055911503,La Troïka Libanaise,48.84619508604984,2.282962051310354,Lebanese Restaurant
248,Platine Hotel,48.847608721057995,2.2832061055911503,La Pâtisserie des Rêves,48.84897328370644,2.2824981808662415,Pastry Shop
249,Platine Hotel,48.847608721057995,2.2832061055911503,Fnac Paris Beaugrenelle,48.84846495618048,2.2823023796081543,Department Store
250,Platine Hotel,48.847608721057995,2.2832061055911503,Panasia,48.848992642132636,2.2824442621243164,Asian Restaurant
251,Platine Hotel,48.847608721057995,2.2832061055911503,Indiana Café,48.848876,2.282523,Latin American Restaurant
252,Platine Hotel,48.847608721057995,2.2832061055911503,Eric Kayser,48.846967594544594,2.285493308004249,Bakery
253,Platine Hotel,48.847608721057995,2.2832061055911503,Noura Beaugrenelle,48.848957730634204,2.2824245961659066,Lebanese Restaurant
254,Platine Hotel,48.847608721057995,2.2832061055911503,Au Goût Dujour,48.84767198562815,2.2855274505794925,French Restaurant
255,Platine Hotel,48.847608721057995,2.2832061055911503,Il Teatro,48.84695755229505,2.285628831575995,Pizza Place
256,Platine Hotel,48.847608721057995,2.2832061055911503,McDonald's,48.84695355229424,2.285158325323115,Fast Food Restaurant
257,Platine Hotel,48.847608721057995,2.2832061055911503,MyPop Cie,48.848986317413626,2.2824664193856363,Burger Joint
258,Hotel Mirabeau Eiffel,48.844073958332274,2.279676125025038,L'Ardoise du XV,48.84330372987451,2.2813002078197298,French Restaurant
259,Hotel Mirabeau Eiffel,48.844073958332274,2.279676125025038,Boulangerie Convention,48.84550903815745,2.278273350180652,Bakery
260,Hotel Mirabeau Eiffel,48.844073958332274,2.279676125025038,Ogimi,48.843163749438375,2.2773448594954817,Sushi Restaurant
261,Hotel Mirabeau Eiffel,48.844073958332274,2.279676125025038,Pizza Nella,48.84376623434221,2.277335217787941,Italian Restaurant
262,Hotel Mirabeau Eiffel,48.844073958332274,2.279676125025038,Himeji-Jõ,48.84495932477431,2.279479148144222,Japanese Restaurant
263,Hotel Mirabeau Eiffel,48.844073958332274,2.279676125025038,Le tour du Liban,48.842832259549056,2.279813298945296,Middle Eastern Restaurant
264,Hôtel Ribera,48.850463,2.270494,Le Bistrot 31,48.849943284031355,2.2724002379600243,Bistro
265,Hôtel Ribera,48.850463,2.270494,Il Far'niente,48.84965095521665,2.2684233164098195,Italian Restaurant
266,Hôtel Ribera,48.850463,2.270494,Health City,48.850956332339976,2.270705934593216,Gym / Fitness Center
267,Hôtel Ribera,48.850463,2.270494,L'Acajou,48.8505121120129,2.271295288655513,French Restaurant
268,Hôtel Ribera,48.850463,2.270494,Franprix,48.84955,2.27279,Grocery Store
269,Hôtel Ribera,48.850463,2.270494,Arrêt Léopold II [52],48.851019233729005,2.2720203092952818,Bus Stop
270,Hôtel Ribera,48.850463,2.270494,Diagonal,48.85082530143326,2.2716277902222446,Supermarket
271,Hôtel Ribera,48.850463,2.270494,Tennis Ribera,48.85064210228889,2.2694199601957337,Tennis Stadium
272,Hôtel Félicien Paris,48.84944074823388,2.274378563943017,Shabestan - Mirabeau,48.84924796677718,2.275578950091935,Persian Restaurant
273,Hôtel Félicien Paris,48.84944074823388,2.274378563943017,Le Bistrot 31,48.849943284031355,2.2724002379600243,Bistro
274,Hôtel Félicien Paris,48.84944074823388,2.274378563943017,Comice,48.849499256061385,2.2760850191116333,French Restaurant
275,Hôtel Félicien Paris,48.84944074823388,2.274378563943017,Genio,48.85115199100273,2.275015054622926,Italian Restaurant
276,Hôtel Félicien Paris,48.84944074823388,2.274378563943017,Hôtel Auteuil Tour Eiffel,48.850503340950965,2.2754287482427813,Hotel
277,Hôtel Félicien Paris,48.84944074823388,2.274378563943017,Firenze,48.85006064809008,2.2763467767888774,Italian Restaurant
278,Hôtel Félicien Paris,48.84944074823388,2.274378563943017,Hôtel Félicien Paris,48.84944074823388,2.274378563943017,Hotel
279,Hôtel Félicien Paris,48.84944074823388,2.274378563943017,Franprix,48.84955,2.27279,Grocery Store
280,Hôtel Félicien Paris,48.84944074823388,2.274378563943017,Arrêt Théophile Gautier - Rue Gros [22],48.85071371655452,2.2738715114480463,Bus Stop
281,Hôtel Félicien Paris,48.84944074823388,2.274378563943017,Le Bouquet de Versailles,48.84905578254542,2.2752340393551918,Sandwich Place
282,Hôtel Eiffel Kennedy,48.85281949945198,2.276093441016564,Sushi Gourmet,48.85304548212056,2.2755094375727505,Japanese Restaurant
283,Hôtel Eiffel Kennedy,48.85281949945198,2.276093441016564,Maison de la Radio,48.852261560083534,2.277905569689212,Radio Station
284,Hôtel Eiffel Kennedy,48.85281949945198,2.276093441016564,Le Récepteur,48.85123458078446,2.275076190646644,French Restaurant
285,Hôtel Eiffel Kennedy,48.85281949945198,2.276093441016564,À la Fontaine,48.852873153262315,2.27594193885305,Bistro
286,Hôtel Eiffel Kennedy,48.85281949945198,2.276093441016564,Chaumette,48.85123916148801,2.2773349285125732,French Restaurant
287,Hôtel Eiffel Kennedy,48.85281949945198,2.276093441016564,Monop',48.852013178017856,2.2775531952636023,Convenience Store
288,Hôtel Eiffel Kennedy,48.85281949945198,2.276093441016564,Akita 16,48.853042,2.275702,Asian Restaurant
289,Hôtel Eiffel Kennedy,48.85281949945198,2.276093441016564,Hôtel Eiffel Kennedy,48.85281949945198,2.2760934410165636,Hotel
290,Hôtel Eiffel Kennedy,48.85281949945198,2.276093441016564,Studio 105 (Salle Charles Trénet),48.8522940867249,2.2780560686774214,Recording Studio
291,Hôtel Square,48.851521903639814,2.277560234069824,Maison de la Radio,48.852261560083534,2.277905569689212,Radio Station
292,Hôtel Square,48.851521903639814,2.277560234069824,Auditorium de la Maison de la Radio,48.85216997411458,2.279499647973464,Music Venue
293,Hôtel Square,48.851521903639814,2.277560234069824,L'Ogre,48.85119379581023,2.278319476854808,French Restaurant
294,Hôtel Square,48.851521903639814,2.277560234069824,Le Récepteur,48.85123458078446,2.275076190646644,French Restaurant
295,Hôtel Square,48.851521903639814,2.277560234069824,À la Fontaine,48.852873153262315,2.27594193885305,Bistro
296,Hôtel Square,48.851521903639814,2.277560234069824,Le Gros 7,48.851258928776495,2.277470380067825,Italian Restaurant
297,Hôtel Square,48.851521903639814,2.277560234069824,Radioeat,48.85216655237316,2.2796237037212164,Restaurant
298,Hôtel Square,48.851521903639814,2.277560234069824,Genio,48.85115199100273,2.275015054622926,Italian Restaurant
299,Hôtel Square,48.851521903639814,2.277560234069824,Chaumette,48.85123916148801,2.2773349285125732,French Restaurant
300,Hôtel Square,48.851521903639814,2.277560234069824,Hôtel Auteuil Tour Eiffel,48.850503340950965,2.2754287482427813,Hotel
301,Hôtel Square,48.851521903639814,2.277560234069824,Les Ondes,48.85125344092646,2.277974635362625,Brasserie
302,Hôtel Square,48.851521903639814,2.277560234069824,Firenze,48.85006064809008,2.2763467767888774,Italian Restaurant
303,Hôtel Square,48.851521903639814,2.277560234069824,Monop',48.852013178017856,2.2775531952636023,Convenience Store
304,Hôtel Square,48.851521903639814,2.277560234069824,Bistrot Blériot,48.850858152217576,2.2779232757914336,French Restaurant
305,Hôtel Square,48.851521903639814,2.277560234069824,SPEEDY,48.85066265,2.27684601,Auto Workshop
306,Hôtel Square,48.851521903639814,2.277560234069824,Hôtel Eiffel Kennedy,48.85281949945198,2.2760934410165636,Hotel
307,Hôtel Square,48.851521903639814,2.277560234069824,Studio 105 (Salle Charles Trénet),48.8522940867249,2.2780560686774214,Recording Studio
308,Hôtel Square,48.851521903639814,2.277560234069824,Le Kennedy,48.85080602744935,2.2772182524204254,French Restaurant
309,Hôtel Brach,48.861217475473325,2.2750818729400635,Bon,48.860282269750705,2.2746360061086905,French Restaurant
310,Hôtel Brach,48.861217475473325,2.2750818729400635,Hôtel Brach,48.861217475473325,2.2750818729400635,Hotel
311,Hôtel Brach,48.861217475473325,2.2750818729400635,Le Ciro,48.861611819595595,2.2755674881602688,Pizza Place
312,Hôtel Brach,48.861217475473325,2.2750818729400635,Casino Supermarché,48.86216,2.2761,Supermarket
313,Hôtel Brach,48.861217475473325,2.2750818729400635,Paul,48.86281199825867,2.2762996266590636,Bakery
314,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Marcello Ristorante,48.858730533435114,2.2851778354137045,Italian Restaurant
315,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Framboise,48.858746351751954,2.285038392390184,Creperie
316,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Hotel Passy Eiffel,48.858403549218046,2.283568343514966,Hotel
317,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Square Alboni,48.85774112125558,2.285531759262085,Plaza
318,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Boulangerie Desgranges,48.85850346934557,2.283812463283539,Bakery
319,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Woo-Jung  ,48.85881378404288,2.2854064390637165,Korean Restaurant
320,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Hotel La Maison FL,48.8588052686999,2.2840728679739364,Hotel
321,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,La Petite Tour,48.85914185730039,2.283048540706565,French Restaurant
322,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Le Passy,48.85857375073393,2.2843794705029428,Bar
323,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Place du Costa Rica,48.85855029926556,2.28480615177323,Plaza
324,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Matsuri Passy,48.858435894329745,2.284163461568632,Japanese Restaurant
325,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Le Frankl'in Café,48.858900819381205,2.284836824215323,French Restaurant
326,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,La Mandarine,48.85844691770606,2.284082694042333,Chinese Restaurant
327,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Sushi Passy,48.85867046518234,2.2828911894032546,Japanese Restaurant
328,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Boutique Orange,48.858046,2.281069,Electronics Store
329,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,La Villa Passy,48.85844873567188,2.281374907929484,French Restaurant
330,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Hôtel Gavarni,48.858641066823125,2.2826705257207704,Hotel
331,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Monoprix,48.85821,2.28197,Supermarket
332,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Musée du Vin,48.85732307661998,2.2849273739053473,Museum
333,Hotel Passy Eiffel,48.858403549218046,2.2835683435149656,Majestic Passy,48.858198878610935,2.28220895777352,Movie Theater
334,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Aux Merveilleux de Fred,48.856816405674856,2.2788503766059875,Dessert Shop
335,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Le Bistrot des Vignes,48.85646771897339,2.2798383453272573,French Restaurant
336,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Aux Pains de Manon,48.85692599596255,2.278735041618347,Bakery
337,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Monoprix,48.85754,2.27969,Supermarket
338,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Thé Cool,48.856841026612706,2.2804556543176737,Tea Room
339,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Hotel
340,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Dom's,48.85710629259333,2.278641229541244,Sandwich Place
341,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Sephora,48.85770841096846,2.279281191048291,Cosmetics Shop
342,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Boutique Nespresso Paris Passy,48.857791,2.277957,Coffee Shop
343,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Best Western Premier Trocadero,48.85834462231689,2.2795145702413784,Hotel
344,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,I Love Bo Bun,48.85817343364498,2.2806978627723864,Thai Restaurant
345,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Delizius,48.85738091114348,2.2782260141639856,Italian Restaurant
346,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Huîtres et Saumons de Passy,48.856376952133466,2.2799144884970985,Seafood Restaurant
347,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Uniqlo,48.85763876808168,2.280215620994568,Clothing Store
348,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Zara,48.857824,2.278901,Clothing Store
349,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Passy Plaza,48.85705837085098,2.279584904639081,Shopping Mall
350,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Family Café,48.85718885556001,2.278512062821086,French Restaurant
351,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Starbucks,48.85704705436703,2.2795937781908706,Coffee Shop
352,Hôtel Villa Nicolo,48.85811715065571,2.2805726094366405,Sushi Passy,48.85867046518234,2.2828911894032546,Japanese Restaurant
